,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2244,48127644,0.6699999999999999,False,Zuid,52.38,4.883,Private room,2,1,1,6,241.0,1,365,True,15,1,4.45,True,120.5,241.0,0.09,0.13,0.22,4.99,0.7272727272727273,1440.0
2245,48127657,0.62,False,Zuid,52.38,4.883,Private room,3,1,2,7,306.0,1,1125,True,22,0,5.0,True,102.0,306.0,0.04,0.24,0.18,4.99,1.0,1765.0
2246,48127663,0.64,False,Zuid,52.38,4.883,Private room,4,1,2,14,371.0,1,365,True,18,0,4.77,True,92.75,371.0,0.03,0.14,0.16,4.99,0.5454545454545454,2090.0
2247,48127669,0.42000000000000004,False,Zuid,52.38,4.883,Private room,2,1,1,12,256.0,1,365,True,20,0,5.0,True,128.0,256.0,0.07,0.21,0.25,4.99,0.9090909090909091,1515.0
2248,48127716,1.0,True,Centrum-West,52.38,4.89,Private room,3,1,2,10,345.0,1,365,True,0,0,5.0,True,115.0,345.0,0.08,0.19,0.22,4.99,0.0,2080.0
2249,48127717,0.8999999999999999,True,Centrum-West,52.38,4.89,Hotel room,2,1,1,16,308.0,1,365,True,0,0,4.75,True,154.0,308.0,0.09,0.16,0.34,4.99,0.0,1865.0
2250,48127726,0.96,True,Centrum-West,52.38,4.89,Private room,2,1,1,15,260.0,1,365,True,0,0,4.56,True,130.0,260.0,0.12,0.28,0.24,4.99,0.0,1695.0
2251,48153670,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,150.0,7,30,True,2,0,5.0,False,75.0,1050.0,0.07,0.14,0.18,4.99,0.038356164383561646,751.7534246575342
2252,48202921,0.32,False,Bos en Lommer,52.38,4.86,Entire home/apt,3,2,1,8,225.0,3,14,True,0,0,4.5,False,75.0,675.0,0.11,0.2,0.22,4.99,0.0,1125.0
2253,48220980,0.88,False,Centrum-West,52.38,4.887,Private room,3,1,2,4,251.0,1,365,True,6,2,4.51,False,83.7,251.0,0.05,0.1,0.24,4.99,0.75,1494.7916666666667
2254,48306436,0.7,True,Centrum-West,52.38,4.883,Private room,2,1,1,4,155.0,3,1125,True,6,9,5.0,False,77.5,465.0,0.08,0.15,0.2,4.99,0.0997229916897507,791.8836565096952
2255,48559369,0.5,False,Centrum-Oost,52.38,4.9,Private room,2,1,2,9,146.0,2,1125,True,0,0,4.36,False,73.0,292.0,0.06,0.17,0.19,4.99,0.8136986301369863,703.3424657534247
2256,48636182,0.44,False,Geuzenveld - Slotermeer,52.38,4.82,Entire home/apt,4,2,3,16,335.0,3,1125,True,7,1,5.0,False,83.75,1005.0,0.09,0.19,0.22,4.99,0.019178082191780823,1748.4246575342465
2257,48708182,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,2,1,1,1,139.0,2,1125,True,1,2,5.0,False,69.5,278.0,0.07,0.11,0.22,4.99,0.7142857142857143,1267.857142857143
2258,48714757,0.75,False,Oud-Oost,52.34,4.918,Entire home/apt,4,2,2,1,75.0,7,365,True,0,0,5.0,False,18.75,525.0,0.05,0.09,0.16,4.99,0.0,409.4109589041096
2259,48778366,0.43,False,Bijlmer-Oost,52.3,4.977,Entire home/apt,4,2,2,9,220.0,3,15,True,2,1,5.0,False,55.0,660.0,0.09,0.23,0.26,4.99,0.0410958904109589,1009.8630136986301
2260,48818438,0.6,False,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,5,111.0,3,30,True,3,1,4.79,False,55.5,333.0,0.07,0.18,0.16,4.99,0.0547945205479452,555.1232876712329
2261,48945665,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,7,130.0,3,30,True,0,0,4.83,False,32.5,390.0,0.07,0.17,0.22,4.99,0.0,843.2465753424658
2262,48947535,1.0,True,Centrum-West,52.38,4.89,Entire home/apt,4,2,4,13,336.0,7,1125,True,4,0,5.0,True,84.0,2352.0,0.08,0.15,0.29,4.99,0.21095890410958903,2618.150684931507
2263,48949401,1.0,False,Westerpark,52.4,4.875,Entire home/apt,2,1,1,6,210.0,3,120,True,10,2,4.35,True,105.0,630.0,0.04,0.26,0.16,4.99,0.4821917808219178,1084.849315068493
2264,48949415,1.0,False,Westerpark,52.4,4.88,Entire home/apt,2,1,1,7,216.0,3,120,True,17,2,4.72,True,108.0,648.0,0.09,0.19,0.22,4.99,0.5287671232876713,1145.013698630137
2265,48985640,0.89,False,Westerpark,52.38,4.87,Entire home/apt,4,2,1,2,60.0,2,1125,True,27,0,4.28,False,15.0,120.0,0.06,0.1,0.15,2.99,0.9473684210526315,300.0
2266,49008373,0.97,True,Oud-Noord,52.4,4.93,Private room,4,1,2,6,150.0,3,20,True,10,0,4.96,True,37.5,450.0,0.08,0.2,0.16,4.99,0.5260273972602739,750.0
2267,49042011,0.0,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,3,100.0,25,365,True,0,0,5.0,False,50.0,2500.0,0.06,0.17,0.15,4.99,0.3698630136986301,500.0
2268,49051706,1.0,True,Slotervaart,52.38,4.844,Private room,1,1,1,1,75.0,5,14,True,1,2,4.71,False,75.0,375.0,0.05,0.14,0.15,4.99,0.336986301369863,357.013698630137
2269,49052116,1.0,True,Slotervaart,52.38,4.844,Private room,1,1,1,1,70.0,5,14,True,3,2,4.79,False,70.0,350.0,0.06,0.1,0.15,2.99,0.27123287671232876,330.1506849315069
2270,49119460,0.91,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,11,228.0,4,180,True,9,2,4.45,True,57.0,912.0,0.08,0.24,0.18,4.99,0.024657534246575342,1056.3150684931506
2271,49120098,1.0,False,Noord-Oost,52.38,4.996,Entire home/apt,4,2,4,12,250.0,4,25,True,0,0,5.0,True,62.5,1000.0,0.11,0.19,0.29,4.99,0.0,1250.0
2272,49193866,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,9,155.0,6,6,True,3,0,5.0,False,77.5,930.0,0.07,0.16,0.18,4.99,0.025,763.0138888888889
2273,49207726,0.91,True,Centrum-Oost,52.38,4.895,Private room,2,1,2,11,210.0,3,39,True,1,4,4.97,True,105.0,630.0,0.1,0.26,0.26,4.99,0.723463687150838,1050.0837988826815
2274,49318854,0.56,False,Noord-West,52.4,4.9,Entire home/apt,6,3,5,1,135.0,4,13,True,0,0,5.0,False,22.5,540.0,0.07,0.13,0.2,4.99,0.0273972602739726,682.986301369863
2275,49342367,0.46,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,2,60.0,7,30,True,0,0,4.57,False,30.0,420.0,0.03,0.11,0.15,2.99,0.01643835616438356,413.06849315068496
2276,49375834,0.13,False,Centrum-West,52.38,4.895,Private room,2,1,1,9,242.0,1,30,True,11,8,4.63,True,121.0,242.0,0.07,0.23,0.25,4.99,1.0,1812.5
2277,49434019,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,3,2,2,7,200.0,5,45,True,0,0,5.0,False,66.7,1000.0,0.08,0.19,0.25,4.99,0.0,1000.0
2278,49473308,0.84,False,Centrum-West,52.38,4.895,Private room,2,1,1,7,255.0,1,360,True,18,8,4.61,True,127.5,255.0,0.12,0.17,0.23,4.99,1.0,1908.75
2279,49473475,0.5900000000000001,False,Centrum-West,52.38,4.895,Private room,2,1,1,10,294.0,1,360,True,16,1,4.63,True,147.0,294.0,0.02,0.09,0.21,4.99,1.0,2197.5
2280,49473555,0.9,False,Centrum-West,52.38,4.895,Private room,2,1,2,11,242.0,1,360,True,5,0,4.68,True,121.0,242.0,0.1,0.25,0.21,4.99,1.0,1812.5
2281,49473612,0.9,False,Centrum-West,52.38,4.895,Private room,2,1,2,6,255.0,1,360,True,17,12,4.63,True,127.5,255.0,0.11,0.22,0.21,4.99,1.0,1908.75
2282,49473717,0.84,False,Centrum-West,52.38,4.895,Private room,2,1,2,2,294.0,1,360,True,18,3,4.57,True,147.0,294.0,0.13,0.15,0.23,4.99,1.0,2197.5
2283,49473775,1.0,False,Centrum-West,52.38,4.895,Private room,3,1,3,13,358.0,1,360,True,15,10,4.63,True,119.3,358.0,0.09,0.27,0.25,4.99,1.0,2673.75
2284,49475051,1.0,True,Centrum-Oost,52.38,4.914,Entire home/apt,2,1,1,5,185.0,3,15,True,0,0,5.0,True,92.5,555.0,0.07,0.16,0.18,4.99,0.4712328767123288,903.4931506849315
2285,49478598,1.0,True,IJburg - Zeeburgereiland,52.34,5.0,Private room,2,1,3,6,159.0,4,99,True,0,0,4.93,False,79.5,636.0,0.09,0.16,0.21,4.99,0.0,795.0
2286,49508887,0.73,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,3,104.0,3,50,True,0,1,4.86,False,26.0,312.0,0.07,0.15,0.15,4.99,0.0,698.2191780821918
2287,49560108,0.21,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,4,136.0,28,1125,True,0,0,5.0,False,68.0,3808.0,0.07,0.15,0.17,4.99,0.07945205479452055,678.4931506849315
2288,49604175,0.5800000000000001,False,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,3,15,289.0,3,21,True,0,0,5.0,False,72.25,867.0,0.1,0.18,0.2,4.99,0.030136986301369864,1480.6164383561643
2289,49604781,0.6499999999999999,False,Centrum-West,52.38,4.883,Private room,2,1,1,7,130.0,1,1125,True,0,0,4.07,False,65.0,130.0,0.09,0.12,0.17,4.99,0.8461538461538461,580.0480769230769
2290,49607025,0.63,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,9,164.0,4,1125,True,0,0,5.0,False,82.0,656.0,0.06,0.21,0.18,4.99,0.0,800.4109589041096
2291,49688654,0.0,False,Zuid,52.34,4.863,Entire home/apt,2,1,1,3,107.0,4,365,True,0,0,4.8,False,53.5,428.0,0.07,0.14,0.19,4.99,0.06027397260273973,615.1917808219179
2292,49698277,0.89,False,Centrum-Oost,52.38,4.902,Entire home/apt,2,1,1,1,95.0,4,1125,True,0,0,5.0,True,47.5,380.0,0.06,0.13,0.15,4.99,0.0,543.2602739726027
2293,49700139,0.6,False,Zuid,52.34,4.863,Private room,4,1,4,9,212.0,4,1125,True,6,0,4.33,True,53.0,848.0,0.07,0.18,0.3,4.99,0.2136986301369863,1212.6712328767123
2294,49720365,0.8500000000000001,False,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,6,132.0,5,250,True,2,0,4.33,True,33.0,660.0,0.08,0.21,0.18,4.99,0.010958904109589041,711.7671232876712
2295,49739955,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,2,7,185.0,1,360,True,21,1,4.52,True,92.5,185.0,0.08,0.21,0.2,4.99,1.0,1158.3333333333333
2296,49769129,0.0,False,Westerpark,52.38,4.88,Entire home/apt,4,2,2,15,250.0,3,1125,True,0,0,5.0,False,62.5,750.0,0.06,0.19,0.23,4.99,0.0,1250.0
2297,49788706,0.89,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,2,1,2,4,180.0,15,30,True,0,0,5.0,False,90.0,2700.0,0.08,0.12,0.18,4.99,0.0,900.0
2298,49820524,0.30000000000000004,False,Centrum-West,52.38,4.895,Private room,3,1,3,4,159.0,3,1125,True,14,1,4.14,True,53.0,477.0,0.07,0.18,0.17,4.99,0.08493150684931507,520.7534246575342
2299,49821276,0.98,False,Centrum-West,52.38,4.895,Private room,1,1,1,9,209.0,1,360,True,11,6,4.83,True,209.0,209.0,0.11,0.21,0.26,4.99,1.0,1565.0
2300,49833858,0.77,False,Centrum-West,52.38,4.895,Private room,3,1,1,5,142.0,3,1125,True,11,4,4.47,True,47.34,426.0,0.06,0.13,0.2,4.99,0.0821917808219178,518.013698630137
2301,49843448,0.96,False,Centrum-West,52.38,4.895,Private room,3,1,3,6,168.0,3,1125,True,14,2,4.74,True,56.0,504.0,0.06,0.16,0.18,4.99,0.06575342465753424,563.2191780821918
2302,49846930,0.71,False,Bos en Lommer,52.38,4.848,Entire home/apt,2,1,1,4,170.0,3,1125,True,2,1,4.29,False,85.0,510.0,0.08,0.23,0.19,4.99,0.024657534246575342,862.7260273972603
2303,49852379,0.65,False,Bos en Lommer,52.38,4.86,Entire home/apt,2,1,1,3,150.0,7,30,True,0,0,5.0,False,75.0,1050.0,0.08,0.23,0.22,4.99,0.0,752.054794520548
2304,49882262,0.87,False,Oud-Oost,52.34,4.918,Entire home/apt,2,1,1,4,90.0,3,15,True,0,1,5.0,False,45.0,270.0,0.05,0.11,0.16,4.99,0.0,667.4657534246576
2305,49892420,0.79,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,3,4,150.0,3,30,True,1,0,4.8,False,37.5,450.0,0.07,0.13,0.2,4.99,0.019178082191780823,765.7534246575342
2306,49898432,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,105.0,4,7,True,0,1,4.8,True,52.5,420.0,0.08,0.23,0.19,4.99,0.0,530.6712328767123
2307,49904641,0.79,False,Centrum-Oost,52.38,4.89,Entire home/apt,4,2,2,17,377.0,7,1125,True,6,0,4.71,True,94.25,2639.0,0.01,0.14,0.26,4.99,0.852054794520548,2159.8082191780823
2308,49940021,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,11,201.0,1,360,True,17,0,4.14,True,100.5,201.0,0.08,0.17,0.23,4.99,1.0,1251.6666666666667
2309,49940100,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,8,213.0,1,360,True,12,0,5.0,True,106.5,213.0,0.1,0.19,0.28,4.99,1.0,1333.3333333333333
2310,49940198,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,12,226.0,1,360,True,13,0,3.67,True,113.0,226.0,0.09,0.18,0.25,4.99,1.0,1413.3333333333333
2311,49940274,1.0,False,Oud-Oost,52.34,4.93,Private room,3,1,2,10,293.0,1,360,True,5,0,4.13,True,97.7,293.0,0.04,0.16,0.25,4.99,1.0,1831.6666666666667
2312,49940338,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,12,232.0,1,360,True,13,0,3.67,True,116.0,232.0,0.09,0.22,0.24,4.99,1.0,1450.0
2313,49940408,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,2,5,247.0,1,360,True,15,0,4.5,True,123.5,247.0,0.11,0.16,0.25,4.99,1.0,1540.0
2314,49963170,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,1,112.0,3,1125,True,0,0,5.0,True,56.0,336.0,0.07,0.12,0.18,4.99,0.0,560.0
2315,50021981,0.88,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,3,89.0,3,1125,True,0,2,4.85,False,44.5,267.0,0.06,0.12,0.14,4.99,0.4246575342465753,460.26027397260276
2316,50028362,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,9,90.0,3,12,True,2,1,5.0,True,45.0,270.0,0.07,0.13,0.16,4.99,0.005494505494505495,500.1510989010989
2317,50068082,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,4,5,68.0,18,30,True,0,0,4.49,True,17.0,1224.0,0.05,0.16,0.16,2.99,0.0,384.3835616438356
2318,50068790,0.84,False,Oud-Noord,52.4,4.902,Entire home/apt,2,1,1,6,114.0,8,30,True,0,0,5.0,True,57.0,912.0,0.08,0.11,0.21,4.99,0.4794520547945205,571.3698630136986
2319,50078430,0.55,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,9,285.0,5,5,True,2,0,5.0,False,142.5,1425.0,0.06,0.2,0.2,4.99,0.4301369863013699,1425.0
2320,50116117,0.67,False,Watergraafsmeer,52.34,4.934,Entire home/apt,4,2,3,13,199.0,26,28,True,0,0,5.0,False,49.75,5174.0,0.07,0.16,0.21,4.99,0.052054794520547946,1002.6438356164383
2321,50116226,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,3,175.0,4,1125,True,0,0,5.0,False,43.75,700.0,0.08,0.2,0.19,4.99,0.0,949.2602739726027
2322,50126016,0.99,False,De Aker - Nieuw Sloten,52.34,4.824,Private room,2,1,1,2,90.0,3,62,True,0,6,4.65,True,45.0,270.0,0.05,0.11,0.15,4.99,0.5083798882681564,486.4245810055866
2323,50135127,0.99,True,Centrum-Oost,52.38,4.902,Private room,4,1,2,1,155.0,2,1125,True,0,5,4.96,False,38.75,310.0,0.06,0.16,0.18,4.99,0.6210526315789474,832.578947368421
2324,50150930,0.67,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,2,7,135.0,14,365,True,0,0,4.5,False,67.5,1890.0,0.06,0.13,0.2,4.99,0.0,675.0
2325,50161619,0.8200000000000001,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,11,180.0,4,1125,True,0,1,5.0,False,90.0,720.0,0.07,0.15,0.18,4.99,0.0,900.0
2326,50164721,0.8200000000000001,False,Westerpark,52.38,4.887,Entire home/apt,2,1,3,6,100.0,14,22,True,0,0,4.0,False,50.0,1400.0,0.07,0.18,0.19,4.99,0.09863013698630137,500.0
2327,50165985,0.8200000000000001,False,Westerpark,52.38,4.887,Entire home/apt,2,1,2,2,120.0,3,5,True,0,0,4.75,True,60.0,360.0,0.07,0.18,0.2,4.99,0.12054794520547946,716.8493150684932
2328,50224331,0.33999999999999997,False,Oud-Noord,52.4,4.91,Entire home/apt,4,2,2,14,325.0,3,14,True,0,0,5.0,False,81.25,975.0,0.11,0.17,0.17,4.99,0.0,1625.0
2329,50243968,0.0,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,6,143.0,7,365,True,0,0,5.0,False,71.5,1001.0,0.06,0.16,0.21,4.99,0.0,715.0
2330,50259605,0.71,False,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,9,150.0,4,1125,True,0,0,4.71,False,75.0,600.0,0.07,0.18,0.18,4.99,0.010958904109589041,752.8356164383562
2331,50324431,0.74,False,Zuid,52.34,4.88,Entire home/apt,2,1,2,8,322.0,4,30,True,13,0,5.0,False,161.0,1288.0,0.07,0.21,0.24,4.99,0.5041095890410959,1634.0684931506848
2332,50325628,0.0,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,3,15,400.0,6,1125,True,0,0,4.76,True,100.0,2400.0,0.08,0.06,0.24,10.99,0.3315068493150685,2052.178082191781
2333,50335507,0.43000000000000005,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,15,246.0,3,30,True,1,0,5.0,False,61.5,738.0,0.08,0.29,0.28,4.99,0.0,1250.0
2334,50341457,0.5700000000000001,False,De Pijp - Rivierenbuurt,52.34,4.89,Private room,2,1,3,4,85.0,3,28,True,2,7,4.76,True,42.5,255.0,0.05,0.14,0.14,4.99,0.2727272727272727,507.57575757575756
2335,50342109,0.91,False,Centrum-West,52.38,4.895,Private room,2,1,1,12,201.0,1,7,True,7,0,4.4,True,100.5,201.0,0.08,0.2,0.26,4.99,0.9737704918032787,1086.7540983606557
2336,50342116,0.74,False,Centrum-West,52.38,4.895,Private room,2,1,1,10,187.0,2,4,True,3,2,4.82,True,93.5,374.0,0.07,0.08,0.14,4.99,0.8918032786885246,1077.9180327868853
2337,50351833,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,6,9,195.0,3,22,True,0,0,5.0,False,48.75,585.0,0.08,0.15,0.24,4.99,0.03561643835616438,1030.5068493150684
2338,50353348,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,6,98.0,26,30,True,0,0,5.0,False,49.0,2548.0,0.06,0.1,0.16,4.99,0.0,490.0
2339,50361586,0.69,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,5,175.0,3,14,True,0,0,5.0,False,43.75,525.0,0.06,0.13,0.22,4.99,0.0027397260273972603,913.3835616438356
2340,50369038,0.33000000000000007,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,4,11,296.0,3,1125,True,0,1,5.0,False,74.0,888.0,0.04,0.21,0.24,4.99,0.0,1405.890410958904
2341,50383849,1.0,False,Osdorp,52.34,4.805,Private room,2,1,1,5,134.0,1,365,True,25,128,4.64,True,67.0,134.0,0.07,0.18,0.17,4.99,1.0,958.3333333333334
2342,50394338,1.0,True,Westerpark,52.38,4.867,Entire home/apt,2,1,1,4,120.0,3,28,True,0,1,5.0,False,60.0,360.0,0.06,0.17,0.2,4.99,0.1643835616438356,600.0
2343,50397584,1.0,False,Gaasperdam - Driemond,52.28,4.992,Entire home/apt,4,2,6,8,175.0,5,30,True,0,0,5.0,False,43.75,875.0,0.07,0.18,0.19,4.99,0.01643835616438356,889.3835616438356
2344,50398449,0.3,False,Bos en Lommer,52.38,4.85,Entire home/apt,3,2,2,13,178.0,3,1125,True,1,2,4.86,False,59.34,534.0,0.07,0.19,0.16,4.99,0.0027472527472527475,875.315934065934
2345,50409281,0.20999999999999996,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,10,192.0,4,90,True,0,0,5.0,False,96.0,768.0,0.07,0.17,0.15,4.99,0.40821917808219177,960.0
2346,50416453,1.0,False,Zuid,52.38,4.88,Entire home/apt,6,3,5,11,325.0,7,28,True,0,0,5.0,True,54.16,2275.0,0.05,0.18,0.26,4.99,0.4657534246575342,1625.0
2347,50439070,0.69,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,6,139.0,5,30,True,0,1,5.0,False,69.5,695.0,0.08,0.1,0.18,4.99,0.0027397260273972603,740.4520547945206
2348,50451988,1.0,False,Osdorp,52.38,4.805,Private room,2,1,1,8,127.0,1,365,True,8,12,4.66,True,63.5,127.0,0.07,0.23,0.2,4.99,0.6666666666666666,910.0
2349,50452179,1.0,False,Osdorp,52.38,4.805,Private room,2,1,2,8,147.0,1,365,True,27,34,4.7,True,73.5,147.0,0.07,0.11,0.19,4.99,1.0,1051.6666666666667
2350,50452284,1.0,False,Osdorp,52.38,4.805,Private room,3,1,2,11,209.0,1,365,True,22,6,4.52,True,69.7,209.0,0.07,0.26,0.26,4.99,1.0,1530.0
2351,50452369,1.0,False,Osdorp,52.34,4.805,Private room,4,1,2,13,237.0,1,365,True,16,5,4.6,True,59.25,237.0,0.07,0.23,0.21,4.99,1.0,1721.6666666666667
2352,50457058,0.86,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,5,120.0,10,16,True,2,0,5.0,False,60.0,1200.0,0.07,0.07,0.17,4.99,0.024725274725274724,600.4120879120879
2353,50459483,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,3,8,180.0,3,12,True,0,0,5.0,False,45.0,540.0,0.07,0.15,0.24,4.99,0.010958904109589041,952.8493150684932
2354,50461393,0.09,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,26,650.0,3,365,True,3,0,4.32,True,162.5,1950.0,0.05,0.2,0.35,10.99,0.8876712328767123,3225.3424657534247
2355,50511985,1.0,True,Geuzenveld - Slotermeer,52.38,4.82,Private room,2,1,1,3,70.0,3,15,True,3,3,4.84,False,35.0,210.0,0.05,0.11,0.15,2.99,0.6520547945205479,363.972602739726
2356,50515860,0.9700000000000001,True,Oud-Oost,52.38,4.914,Entire home/apt,2,1,1,10,130.0,2,1125,True,0,2,5.0,False,65.0,260.0,0.06,0.1,0.18,4.99,0.0,692.8571428571429
2357,50520756,0.4,False,Westerpark,52.4,4.875,Entire home/apt,4,2,5,13,306.0,2,1125,True,2,0,5.0,False,76.5,612.0,0.12,0.14,0.36,4.99,0.13043478260869565,1550.0
2358,50522635,1.0,False,De Aker - Nieuw Sloten,52.34,4.785,Entire home/apt,4,2,4,10,249.0,3,30,True,0,0,5.0,False,62.25,747.0,0.06,0.3,0.27,4.99,0.024793388429752067,1245.0
2359,50544630,1.0,True,Geuzenveld - Slotermeer,52.38,4.82,Private room,2,1,1,5,70.0,3,15,True,3,3,4.85,False,35.0,210.0,0.06,0.1,0.16,2.99,0.7013698630136986,364.4246575342466
2360,50557106,0.26,False,Zuid,52.34,4.863,Entire home/apt,2,1,1,4,131.0,7,7,True,8,1,5.0,False,65.5,917.0,0.07,0.19,0.19,4.99,0.18082191780821918,657.1232876712329
2361,50564592,0.41999999999999993,False,Centrum-West,52.38,4.89,Private room,4,1,3,13,377.0,2,30,True,2,1,5.0,False,94.25,754.0,0.07,0.19,0.24,4.99,0.0,1935.0431034482758
2362,50568202,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,5,103.0,6,1125,True,0,0,5.0,False,51.5,618.0,0.05,0.18,0.16,4.99,0.0,515.013698630137
2363,50586333,0.19000000000000006,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,5,80.0,7,30,True,0,0,5.0,False,40.0,560.0,0.07,0.11,0.15,4.99,0.0,402.93150684931504
2364,50605312,0.41000000000000003,False,Centrum-West,52.38,4.88,Entire home/apt,3,2,2,15,200.0,4,365,True,0,0,5.0,False,66.7,800.0,0.05,0.21,0.22,4.99,0.0,1000.0
2365,50608863,0.44,False,Watergraafsmeer,52.34,4.93,Entire home/apt,3,2,2,8,225.0,3,31,True,0,1,5.0,False,75.0,675.0,0.08,0.22,0.17,4.99,0.0,1125.0
2366,50613624,1.0,True,Geuzenveld - Slotermeer,52.38,4.78,Private room,5,1,2,22,552.0,1,12,True,16,0,4.3,True,110.4,552.0,0.07,0.3,0.31,10.99,0.0,5315.0
2367,50625568,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,5,150.0,7,30,True,0,0,5.0,True,75.0,1050.0,0.08,0.14,0.24,4.99,0.06575342465753424,750.0
2368,50630087,0.49,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,2,1,1,6,150.0,7,31,True,5,0,5.0,False,75.0,1050.0,0.07,0.15,0.24,4.99,0.07988980716253444,777.1074380165289
2369,50648502,1.0,False,Geuzenveld - Slotermeer,52.38,4.836,Private room,3,1,3,4,85.0,3,7,True,1,2,5.0,True,28.33,255.0,0.05,0.13,0.15,4.99,0.40821917808219177,426.7808219178082
2370,50650213,0.75,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,2,5,200.0,3,10,True,1,3,4.8,False,50.0,600.0,0.12,0.12,0.15,4.99,0.0027397260273972603,1041.3424657534247
2371,50650317,0.23,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,12,300.0,5,31,True,9,0,4.83,False,150.0,1500.0,0.1,0.19,0.21,4.99,0.0684931506849315,842.9589041095891
2372,50664766,0.6699999999999999,False,Centrum-West,52.38,4.89,Private room,4,1,3,10,208.0,7,1125,True,0,0,4.83,True,52.0,1456.0,0.1,0.19,0.22,4.99,0.4767123287671233,1268.8219178082193
2373,50666229,0.98,False,De Baarsjes - Oud-West,52.38,4.863,Private room,4,1,4,6,190.0,4,365,True,6,0,4.86,True,47.5,760.0,0.06,0.19,0.22,4.99,0.2136986301369863,1100.7534246575342
2374,50694554,1.0,True,Geuzenveld - Slotermeer,52.38,4.78,Private room,2,1,1,9,309.0,1,12,True,23,0,5.0,True,154.5,309.0,0.06,0.15,0.2,4.99,0.0,2975.0
2375,50695485,1.0,True,Geuzenveld - Slotermeer,52.38,4.78,Private room,2,1,1,5,194.0,1,12,True,0,0,5.0,True,97.0,194.0,0.07,0.2,0.22,4.99,0.0,2400.0
